Costa Rica,CRI,0.754077494,0.904321313,0.871158779,#N/A,1.071824074,0.597415566,0.633075416,0.710067809,0.737977445,0.583451748,0.360314548,0.587109923,0.691537201,0.508276045,0.638402462,0.677918017,0.577418208,0.682025492,0.661428332,0.20779568,8,67.61904907,57.61904907,85.23809814,0.608677447,0.48643446,#N/A
Cuba,CUB,0.232741192,0.009139398,0.247693226,#N/A,0.25989607,0.316352934,0.355095297,0.424164832,0.474491566,0.451359153,0.524764478,0.357171685,0.349292427,0.280382127,0.307248294,0.37056464,0.544822037,0.644101679,0.685363889,0.216166675,6,70,57.61904907,88.57142639,0.64690119,0.652334213,#N/A
Cayman Islands,CYM,0.718495429,0.730095923,0.714189112,#N/A,0.792757034,0.853129327,1.237211823,1.193962097,1.107798457,1.086767077,1.116135955,1.094432712,1.149637938,1.336360812,0.959384382,1.017615318,1.04634726,1.153417587,1.16849637,0.273738325,2,91.90476227,70.95237732,99.52381134,1.19054687,1.14928484,#N/A
Cyprus,CYP,0.387375444,0.221684545,0.515470088,#N/A,0.19483991,0.53131783,0.379899234,0.51629746,0.539754391,0.537154853,0.639684081,0.389175355,0.452444822,0.607984483,0.635126054,0.563347161,0.551882088,0.550866485,0.604254723,0.21260111,7,66.19047546,55.23809433,80,0.537730277,0.543319046,#N/A
Czech Republic,CZE,1.147579074,0.899641633,0.332050323,#N/A,1.045757771,0.886859953,0.654150546,0.936071336,1.053972006,1.015041471,1.049844742,0.905064225,0.989233732,1.109117627,1.054106116,1.084778547,0.989990473,0.979189098,0.976115525,0.204956502,9,81.42857361,66.66666412,94.76190186,0.999816835,1.04014349,#N/A
Germany,DEU,1.288752794,1.241743326,1.412949204,#N/A,1.099539518,0.578257501,0.639836669,0.890193582,1.026523352,0.996008515,0.945834458,0.860530794,0.796834469,0.842218459,0.775621295,0.92798388,0.925186455,0.699824274,0.681363404,0.204956502,9,69.52381134,58.09523773,86.66666412,0.587577164,0.604895115,#N/A
Djibouti,DJI,-0.338851511,-0.962539792,-0.241832718,#N/A,-0.3131302,-0.912508249,-0.344594181,-0.813312232,-0.259959519,-0.122194342,0.270492584,0.493948996,0.253481269,0.177703246,0.160619214,-0.102187522,-0.77023226,-0.443531573,-0.626400411,0.230289087,4,24.2857151,13.80952358,36.66666794,-0.736761034,-0.134122878,#N/A
Dominica,DMA,0.718495429,0.730095923,0.487782598,#N/A,0.548116386,0.672487736,0.946451068,0.832658172,0.912001431,0.787977576,0.915203333,0.666293442,0.903117776,1.139158607,0.980585456,1.119856238,1.05717814,1.077941298,1.002437711,0.248026863,4,85.7142868,65.7142868,96.19047546,1.197893262,1.107934833,#N/A
Denmark,DNK,1.442067623,1.43146503,1.503310442,#N/A,1.527139783,1.204807281,1.085029483,1.074679375,1.047865033,1.117681503,1.065298676,1.000632167,1.040961027,1.10029304,0.914910674,0.959233463,0.951779723,0.897649825,0.867915452,0.204956502,9,74.76190186,63.80952454,93.33333588,0.868219316,0.959066808,#N/A
Dominican Republic,DOM,-0.073888317,-0.414179713,0.01583853,#N/A,0.119549684,-0.419236034,-0.343868911,-0.258744866,-0.108513825,-0.077550009,-0.037004936,-0.001411321,-0.044954035,-0.00048185,0.252366811,0.207428694,0.145934492,0.236706421,0.252106041,0.20779568,8,55.23809433,43.80952454,65.7142868,0.160522193,0.034793321,#N/A
Algeria,DZA,-1.780030727,-1.875876427,-1.432009816,#N/A,-1.633233786,-1.753627181,-1.359521031,-0.915213346,-1.126452804,-1.148360014,-1.093989491,-1.197078228,-1.259367585,-1.360560656,-1.325043321,-1.202371478,-1.190535188,-1.090159774,-1.097525716,0.21260111,7,12.38095284,8.571428299,20,-0.915668786,-0.793784916,#N/A
Ecuador,ECU,-0.768633664,-0.160668179,-0.574142456,#N/A,-0.762054026,-0.960764229,-0.842865884,-0.794365287,-0.853982389,-0.814442813,-0.728910506,-0.673187852,-0.586674452,-0.686557531,-0.57030648,-0.178656712,-0.018533209,-0.143955871,-0.085357957,0.20779568,8,44.2857132,30.47619057,55.23809433,-0.074877143,-0.074749783,#N/A
"Egypt, Arab Rep.",EGY,-0.52357614,-0.018527826,0.05310975,#N/A,-0.41343835,-0.64012897,-0.821635008,-0.630180418,-0.838822544,-0.551373839,-0.510507584,-0.607051015,-0.898418307,-1.437057018,-1.436329722,-1.6388309,-1.631176591,-1.496645689,-1.437696576,0.211121112,7,9.047618866,7.142857075,12.85714245,-1.424304128,-1.16493094,#N/A
Eritrea,ERI,-0.93592608,-0.969231606,-0.769237876,#N/A,-0.266984373,-0.719401658,-0.639192045,-0.795266271,-0.899921954,-1.047725558,-0.711378455,-0.681066215,-0.875592828,-0.76640439,-0.702197254,-0.772372127,-0.805872619,-0.876751304,-0.656912088,0.225411683,5,22.8571434,13.33333302,35.23809433,-0.729579687,-0.605156243,#N/A
Spain,ESP,0.177704945,0.133022442,0.462261289,#N/A,0.443883836,-0.044970103,-0.088050254,0.195213541,-0.150258154,-0.275348157,-0.380849361,-0.473776698,-0.318043739,0.021104537,-0.029516449,0.012017759,0.243121743,0.251491189,0.413188279,0.204956502,9,60.95238113,48.57143021,71.90476227,0.282795578,0.254802525,#N/A
Estonia,EST,0.767552137,0.656616092,0.900591731,#N/A,0.929818749,0.895133376,0.703588128,0.603889704,0.736498475,0.633879602,0.570784152,0.565775871,0.661366999,0.611041307,0.636465192,0.748215437,0.780257881,0.620919824,0.673907757,0.204956502,9,68.57142639,57.61904907,85.7142868,0.649619758,0.599966824,#N/A
Ethiopia,ETH,-1.051121712,-0.630290568,-0.943960965,#N/A,-1.223213792,-1.408553958,-1.31148231,-1.690748692,-1.738936901,-1.803412437,-1.730085373,-1.640794158,-1.635101199,-1.50696373,-1.564271331,-1.407307386,-1.339387417,-1.498187423,-1.619813204,0.20779568,8,7.619047642,5.714285851,10.47619057,-1.679588795,-1.343245745,#N/A
Finland,FIN,1.412274957,1.472587585,1.721372843,#N/A,1.755193233,1.68811655,1.62026,1.595862269,1.50135088,1.487836719,1.445845008,1.459815145,1.423606873,1.393471003,1.400765181,1.385172486,1.282197237,1.040587306,0.999086499,0.204956502,9,83.80952454,67.61904907,95.7142868,1.080674767,0.924920201,#N/A
Fiji,FJI,0.829473197,0.855083823,0.300153196,#N/A,0.473249972,0.452733874,0.388892502,0.384415507,-0.038168993,0.061845288,-0.067485437,-0.274149209,-0.190827519,-0.071288198,-0.067774832,-0.051027689,0.553164601,0.580308676,0.91781497,0.256322026,3,78.57142639,62.38095093,95.7142868,0.639481306,0.742554724,#N/A
France,FRA,0.888228416,0.700112462,0.787016034,#N/A,0.928578258,0.181763723,0.345935553,0.401587397,0.597088873,0.563624442,0.545720041,0.51175195,0.681087554,0.602992833,0.554941535,0.448744118,0.300568491,0.106706373,-0.095359117,0.204956502,9,43.33333206,30.47619057,54.76190567,0.278989673,0.109134838,#N/A
"Micronesia, Fed. Sts.",FSM,#N/A,#N/A,#N/A,#N/A,#N/A,0.626500607,1.003250718,1.132724047,1.130558014,1.149342418,1.167336583,1.28798914,1.209316969,1.101389408,1.150869846,1.102858543,0.984550714,1.035154104,1.05758214,0.256322026,3,89.52381134,66.66666412,98.57142639,1.178530216,1.340414166,#N/A
Gabon,GAB,0.12364348,0.324185282,0.636521697,#N/A,0.405798167,0.29888311,0.407774419,0.326008767,0.220145106,0.303301662,0.263652891,0.141696498,0.299279243,0.384890914,0.29329142,0.330102742,0.149542809,0.021186959,-0.104910977,0.21260111,7,42.38095093,28.09523773,54.76190567,-0.103042968,-0.247599706,#N/A
United Kingdom,GBR,0.981750965,0.930346072,1.035284638,#N/A,0.679081917,0.272853971,0.142571852,0.126741111,0.669180095,0.575391293,0.494693518,0.121583521,0.411818206,0.351707608,0.402270734,0.486201435,0.415347636,0.517747939,0.360454053,0.204956502,9,58.57143021,47.61904907,70.47618866,0.331547111,0.048717521,#N/A
Georgia,GEO,-1.568470955,-1.635888815,-0.813292325,#N/A,-1.191802025,-1.298721552,-0.865184188,-0.754165471,-0.964483857,-0.644772351,-0.920110285,-0.966572702,-0.718320906,-0.656951964,-0.680453956,-0.441366166,-0.321507543,-0.466081887,-0.31329149,0.215967342,7,33.80952454,21.90476227,48.09523773,-0.370765328,-0.426487833,#N/A
Ghana,GHA,-0.233098611,-0.135466978,-0.359843731,#N/A,-0.163768291,0.028774206,0.03996684,0.168321386,0.00803204,-0.071785778,-0.027628802,0.029943397,0.026093241,0.167112142,0.130694985,0.060606085,-0.106807962,-0.032099333,-0.130928621,0.20779568,8,40.95238113,27.61904716,53.33333206,0.091780789,0.029897138,#N/A
Guinea,GIN,-1.150282145,-0.585923135,-1.909677148,#N/A,-1.421882272,-0.788831055,-1.034318089,-1.156667471,-1.907449245,-2.400169134,-2.098021269,-2.116101265,-1.687079072,-1.388054013,-1.287012458,-1.229851723,-0.955242753,-0.386988342,-0.393874824,0.216166675,6,31.4285717,20,45.23809433,-0.70090574,-0.87666738,#N/A
"Gambia, The",GMB,0.559322,0.675626159,0.533183634,#N/A,0.826281488,0.324019551,0.165589795,0.20212394,-0.034331392,0.047755197,0.065115325,0.124417946,0.065416984,-0.000270605,-0.000778838,-0.048636407,-0.151400715,0.019588569,-0.434412301,0.21667859,6,30,19.52380943,44.2857132,-0.084034517,-0.029553143,#N/A
Guinea-Bissau,GNB,-1.539227843,-1.856091261,-0.349943906,#N/A,-0.728957832,-0.494079441,-0.378959298,-0.564636886,-0.495186925,-0.459977478,-0.70905596,-0.666487277,-0.690954328,-0.753625989,-0.965295851,-0.899927616,-0.706451654,-0.518216372,-0.442693859,0.242965475,4,28.5714283,17.1428566,45.23809433,-0.498585135,-0.669753194,#N/A
Equatorial Guinea,GNQ,-0.132513165,-0.080742866,-0.04114157,#N/A,-0.522288918,0.113218956,-0.061746225,-0.392767757,0.165612534,0.255957812,0.204238012,0.373255581,0.236128226,0.150343806,0.232703447,0.120355181,-0.374146551,-0.205352426,-0.140868634,0.230289087,4,40.47618866,25.7142849,54.76190567,-0.170458958,-0.051122174,#N/A
Greece,GRC,0.553973258,0.771119893,0.808734059,#N/A,0.875026405,0.479343265,0.489637434,0.506985068,0.632189929,0.524189413,0.270058572,-0.207736254,-0.127206877,-0.098695189,-0.217248693,-0.171341717,-0.140445963,-0.230252355,-0.121599175,0.204956502,9,41.42856979,28.09523773,53.80952454,-0.07359606,0.092585683,#N/A
Grenada,GRD,0.913376987,0.952949345,1.018356919,#N/A,0.923647046,0.885665894,0.879528821,0.412665069,0.389241964,0.384340227,0.385927677,0.390582532,0.518380046,0.360115409,0.492649019,0.426174343,0.774568856,0.790708482,1.018932462,0.248026863,4,88.57142639,66.19047546,98.09523773,1.008940101,0.99763006,#N/A
Greenland,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.518349648,1.645201087,1.940006495,1.934407234,1.931952834,1.924541116,1.943137646,1.965061545,0.353368461,2,100,96.19047546,100,1.922964573,1.939218521,#N/A
Guatemala,GTM,-1.010376453,-0.667385101,-0.768010616,#N/A,-0.836783171,-0.775090814,-0.808904588,-0.838171184,-0.735845447,-0.752272248,-0.71446681,-0.927350283,-0.852924466,-0.7441414,-0.633820176,-0.674156249,-0.655563533,-0.655060232,-0.542592645,0.20779568,8,25.23809433,15.71428585,37.61904907,-0.650593042,-0.541352987,#N/A
French Guiana,GUF,0.041002881,0.049772952,0.03496955,#N/A,0.303475589,0.314941287,0.173931926,0.207418069,0.046954747,0.056068778,0.071426935,0.303654045,0.191745475,0.193025932,0.215082258,0.218277127,0.527634025,0.568954766,0.550957084,0.244329184,3,64.76190186,51.42856979,80,0.499633074,0.530410707,#N/A
