Country/Territory,Code,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Canada,CAN,1.742363691,1.948479533,1.931157827,#N/A,1.923086286,1.990027308,1.922352433,1.887422085,1.895545006,1.761394262,1.791680694,1.745889544,1.783194065,1.778377771,1.765713096,1.788731575,1.760523319,1.762081265,1.781461477,1.85416007,1.716108322,#N/A
Switzerland,CHE,1.757080555,1.978873014,2.042146683,#N/A,2.000211477,1.817973256,2.180724144,1.851263642,2.078077316,2.042494059,2.037171125,1.948744774,1.876344204,1.867497444,1.891962409,1.824577332,2.112257957,1.998052478,2.008593082,2.056260586,2.039620876,#N/A
Chile,CHL,1.337976933,1.195395589,1.122833371,#N/A,1.147711396,1.224551439,1.190407395,1.23628974,1.034509301,1.275488377,1.168233633,1.247790575,1.272530079,1.247597575,1.264067769,1.264523983,1.161331534,1.086102247,1.010753036,0.843515694,1.084033728,#N/A
China,CHN,-0.348653883,-0.119982287,-0.108963028,#N/A,-0.060270559,-0.082087658,-0.055238146,-0.119986556,0.07047493,0.182777718,0.150767997,0.093804412,0.088648684,0.088201523,0.023425933,0.003648124,0.322888315,0.407863945,0.35487476,0.42046991,0.477128386,#N/A
Côte d'Ivoire,CIV,-0.260978222,-0.229186654,-0.81879431,#N/A,-0.880671263,-0.983297527,-1.255007625,-1.32339561,-1.163072824,-1.209596753,-1.243003845,-1.108911633,-1.285643458,-1.155030847,-1.098414183,-0.925787568,-0.833844006,-0.685524106,-0.673130512,-0.758035302,-0.570518613,#N/A
Cameroon,CMR,-1.080202699,-0.805020452,-0.750395596,#N/A,-0.849560082,-0.704714537,-0.696562052,-0.909558892,-0.949396133,-0.841256976,-0.805820525,-0.837522626,-0.890071929,-0.890059233,-0.898006082,-0.918751955,-0.791034162,-0.780584455,-0.7638641,-0.81367296,-0.799652517,#N/A
"Congo, Rep.",COG,-1.169292927,-1.129876494,-1.264703512,#N/A,-1.254409313,-1.233319521,-1.086061716,-1.270692348,-1.256063461,-1.322266459,-1.220554113,-1.226726413,-1.227732539,-1.195285201,-1.173945904,-1.155924201,-1.110310197,-1.022190928,-1.09679544,-1.198482752,-1.217235804,#N/A
Cook Islands,COK,#N/A,#N/A,0.119644307,#N/A,-0.011088111,-0.212672949,-0.379427016,0.923233807,0.609944582,0.728544295,#N/A,-0.983849704,-1.011446714,-0.973071098,-0.998810053,-0.994047165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Colombia,COL,-0.458628893,-0.234477714,-0.321532965,#N/A,-0.412749976,-0.152664766,-0.182140067,-0.178071797,-0.166689128,-0.046805296,-0.028740764,-0.245924219,-0.059238378,0.03887926,0.022952002,0.071358077,-0.100556344,-0.036126588,0.015444259,-0.07388176,-0.085226238,#N/A
Comoros,COM,-1.662423134,-1.581980586,-1.188422799,#N/A,-0.804683149,-1.278984547,-1.542945862,-1.601032853,-1.677348256,-1.757584095,-1.775536537,-1.769842982,-1.743062973,-1.760505199,-1.550860524,-1.589367032,-1.674040437,-1.52200675,-1.552775145,-1.566743016,-1.639134169,#N/A
Cape Verde,CPV,#N/A,0.366040468,0.318925202,#N/A,-0.075488508,-0.022810141,-0.032211859,-0.212178513,0.157255396,0.353523284,0.065786988,0.053114567,-0.015926674,0.154647484,0.120573722,0.096909538,0.069981024,0.167493448,0.125050023,0.167930484,0.319239318,#N/A
Costa Rica,CRI,0.468430698,0.337790191,0.284294307,#N/A,0.351508558,0.252112269,0.211721316,0.156103432,0.049095698,0.201267079,0.277681261,0.331335217,0.308136851,0.338153958,0.500124812,0.482306093,0.396597505,0.375612646,0.355468005,0.24859558,0.378186762,#N/A
Cuba,CUB,-0.908112824,-0.496011853,-0.363302588,#N/A,-0.552252054,-0.314486474,-0.451043934,-0.543702841,-0.243095562,-0.200885266,-0.379952013,-0.362459987,-0.361428887,-0.375388592,-0.404913485,-0.439775079,-0.046784941,0.021765001,-0.104978688,-0.181841046,-0.244837821,#N/A
Cayman Islands,CYM,1.926781178,1.976048589,1.971703649,#N/A,1.963559389,1.410648108,1.276951194,1.292861938,1.285326958,1.252984643,1.279326439,1.268191576,1.251718879,1.242131352,1.254732013,1.227073789,1.180053711,1.166785359,1.182225823,1.226460934,1.204365969,#N/A
Cyprus,CYP,1.171663761,1.249062777,1.130084038,#N/A,1.350595713,1.183419347,1.127475142,1.157761335,1.26732409,1.427616119,1.53257072,1.41832912,1.531830311,1.563668251,1.391171932,1.366624117,1.140383601,1.048619509,0.960943103,0.919977784,0.920902193,#N/A
Czech Republic,CZE,0.620582998,0.628997087,0.649402976,#N/A,0.968913019,0.898229897,0.864374995,0.925236821,1.096460104,0.895334065,1.013641596,0.883240402,0.905217707,0.930979669,0.928921938,0.891820014,1.017592907,1.046509385,1.036739469,1.005324841,0.922208071,#N/A
Germany,DEU,1.724676728,1.881972551,1.885063171,#N/A,1.719772458,1.419070363,1.487870574,1.505680919,1.650242805,1.637843847,1.522835732,1.578987122,1.571171761,1.554961085,1.593369126,1.542519927,1.731391549,1.736830235,1.734568119,1.71929121,1.61963284,#N/A
Djibouti,DJI,-0.893307924,-1.028415918,-1.034471869,#N/A,-0.804683149,-0.664538562,-0.586304128,-0.803671896,-0.877827644,-0.856229782,-0.86662215,-0.891377628,-0.972098351,-0.947884202,-1.063122511,-0.962294519,-0.974384606,-0.954325497,-0.973962545,-1.031035423,-0.899096608,#N/A
Dominica,DMA,0.644922495,0.249165535,0.469839245,#N/A,0.520074725,0.359107375,0.226609617,0.490844339,0.447506875,0.481825233,0.541592062,0.627188683,0.649909198,0.603641331,0.661122739,0.708178163,0.076308608,0.11731191,0.054378983,-0.25377202,-0.289503425,#N/A
Denmark,DNK,1.759047866,1.982807875,1.980277419,#N/A,2.088285685,2.154385805,2.309707165,2.119751692,2.226260185,2.353997707,2.251271963,2.232205391,2.096789598,2.101078987,1.984567404,1.992455125,1.819007277,1.847928524,1.876053929,1.79694283,1.871631145,#N/A
Dominican Republic,DOM,-0.223238394,-0.520856977,-0.316164643,#N/A,-0.392885536,-0.543788612,-0.680541992,-0.5511778,-0.585124493,-0.674710691,-0.619609892,-0.612606525,-0.643543899,-0.590701282,-0.510242641,-0.46754539,-0.435269862,-0.357312292,-0.263711333,-0.370033503,-0.400257349,#N/A
Algeria,DZA,-1.088766456,-0.829001725,-0.963840961,#N/A,-0.597519755,-0.612372875,-0.572630763,-0.467567503,-0.472641259,-0.565725446,-0.626526654,-0.582936943,-0.4795416,-0.564615488,-0.532319129,-0.534194887,-0.477552891,-0.500881374,-0.531159699,-0.58915931,-0.443924606,#N/A
Ecuador,ECU,-0.475311697,-0.513704836,-0.765904486,#N/A,-0.835048497,-0.857577562,-0.908025205,-0.946908653,-0.996869028,-0.869371355,-0.864921331,-0.794284344,-0.716598332,-0.581419289,-0.504882157,-0.501632035,-0.472943544,-0.442329586,-0.430312991,-0.321843743,-0.26139763,#N/A
"Egypt, Arab Rep.",EGY,-0.473676085,-0.230692208,-0.217753038,#N/A,-0.406013608,-0.336620927,-0.26580888,-0.415194184,-0.506440222,-0.389128655,-0.365895152,-0.279506087,-0.370581895,-0.568378389,-0.808497548,-0.877399504,-0.822677433,-0.769484341,-0.659545839,-0.619674802,-0.584804058,#N/A
Eritrea,ERI,-1.149679661,-0.869616151,-0.976584435,#N/A,-0.74062115,-0.893005252,-1.003851295,-0.935537457,-1.300267696,-1.29011476,-1.299435496,-1.365196586,-1.357186317,-1.411576629,-1.447657943,-1.519717574,-1.607063174,-1.593260527,-1.696103811,-1.7209692,-1.727731705,#N/A
Spain,ESP,1.620027184,1.661104918,1.762161851,#N/A,1.847429514,1.881454229,1.352699876,1.506729841,0.83720243,0.993321776,0.920346916,0.945832193,0.994798839,1.02723515,1.120682478,1.154522538,1.1597054,1.174035192,1.115842104,1.033853531,1.002135754,#N/A
Estonia,EST,0.61150378,0.574491799,0.737845659,#N/A,0.735764623,0.941967666,0.924236,0.964996755,1.157150984,1.03731823,1.161840796,1.009114146,1.085700631,1.076736927,0.954537988,0.974775255,1.016679525,1.067977548,1.090856671,1.109356642,1.191937923,#N/A
Ethiopia,ETH,-1.207593679,-0.92356199,-0.903666973,#N/A,-0.904970288,-0.882254958,-0.785975337,-0.917130411,-0.660014093,-0.438456893,-0.396732926,-0.496887237,-0.432230085,-0.484161735,-0.425269544,-0.606997073,-0.42448172,-0.646708429,-0.638356149,-0.697957039,-0.607469678,#N/A
Finland,FIN,1.724996448,2.022946119,2.118074417,#N/A,2.16153717,2.261098623,2.169804811,2.129371881,2.17011404,1.974781752,2.050841331,2.229058743,2.2293396,2.241137981,2.220477581,2.174288273,1.998275638,1.81301105,1.828907728,1.936856508,1.984208465,#N/A
Fiji,FJI,-0.1241927,-0.264179856,-0.459180057,#N/A,0.141598359,-0.113313593,-0.390917808,-0.079778723,-0.09139888,-0.432208866,-0.733542919,-0.910173655,-0.724238753,-0.706200659,-0.838006258,-0.843451798,-0.367771119,-0.291286618,-0.248813257,0.092309326,0.259536237,#N/A
France,FRA,1.2518574,1.513517737,1.7117697,#N/A,1.60240674,1.714666128,1.776973248,1.67152679,1.632802367,1.471042156,1.582908034,1.480974436,1.430300951,1.35914433,1.340279341,1.48182869,1.403170347,1.436796069,1.405252218,1.352089524,1.480525851,#N/A
"Micronesia, Fed. Sts.",FSM,#N/A,-0.398807883,-0.650526881,#N/A,-0.771137178,-0.786579192,-0.603828311,-0.095632188,-0.300440341,-0.727532804,-0.725889981,-0.709225833,-0.802524447,-0.754988909,-0.643291771,-0.571090877,-0.497500807,-0.397008747,-0.334954023,0.089744702,-0.148862943,#N/A
Gabon,GAB,-0.199152008,-0.520798564,-0.571240306,#N/A,-0.34239766,-0.441516191,-0.783030987,-0.814778507,-0.78297013,-0.790611804,-0.818243444,-0.743608236,-0.772148669,-0.795038342,-0.904819489,-0.830842853,-0.644165218,-0.733602583,-0.792063236,-0.925253928,-0.812283397,#N/A
United Kingdom,GBR,1.882196069,1.932943702,1.848112941,#N/A,1.840955734,1.810524344,1.889605284,1.76659596,1.670994282,1.648174167,1.643774986,1.512003183,1.568379402,1.558900833,1.547542214,1.495450616,1.626729727,1.743744612,1.60161829,1.414132953,1.341883779,#N/A
Georgia,GEO,-0.636936128,-0.579862773,-0.648384273,#N/A,-0.795984685,-0.399478137,-0.537414432,-0.433997184,-0.244487524,0.110572636,0.296718448,0.287324846,0.309259713,0.553663909,0.60583812,0.58521229,0.489187151,0.404530019,0.518248141,0.581952572,0.614570916,#N/A
Ghana,GHA,-0.119933769,-0.117334723,0.068598226,#N/A,-0.097764947,-0.197379127,-0.200466141,-0.187381759,0.160327539,0.128842697,0.032725435,-0.045350794,-0.037885677,-0.050453752,-0.048532676,-0.098373681,-0.280857623,-0.222162679,-0.168310955,-0.109187081,-0.21027039,#N/A
Guinea,GIN,-1.169292927,-0.781581998,-0.813996971,#N/A,-0.91325438,-0.710052967,-0.873357058,-1.047564387,-1.29629159,-1.247959495,-1.170829654,-1.022251606,-1.108981013,-1.123202443,-1.268741012,-1.173679709,-1.232363105,-1.145589948,-1.005860209,-1.038490415,-0.970923185,#N/A
"Gambia, The",GMB,-0.619082868,-0.451557189,-0.472124696,#N/A,-0.634112298,-0.478589863,-0.550838172,-0.715591133,-0.675155938,-0.574324727,-0.724349976,-0.671888769,-0.678813875,-0.60782522,-0.512429535,-0.70537895,-0.669894457,-0.903483212,-0.841943324,-0.64650178,-0.6234712,#N/A
Guinea-Bissau,GNB,-1.409645319,-1.263283968,-1.007201552,#N/A,-1.089013815,-1.224998355,-1.455491304,-1.36062789,-1.102396369,-1.081758738,-1.041658163,-1.029426575,-1.029506087,-1.02870822,-1.23039794,-1.433110237,-1.583007336,-1.613090396,-1.64299798,-1.766770005,-1.487850308,#N/A
