Date,MSCI World Gross Index USD,MSCI Emerging Markets Gross Index USD,MSCI China Gross Index USD,MSCI All Country Asia Pacific Ex Japan Gross Index USD,MSCI Emerging Markets Latin America Gross Index USD,MSCI Europe Gross Index USD,MSCI United States Gross Index USD,MSCI All Country World Gross Index USD,MSCI North America Gross Index USD,MSCI Canada Gross Index USD,MSCI All Country Pacific Gross Index USD,MSCI Europe & Middle East Gross Index USD,MSCI EAFE Gross Index USD,MSCI BRIC Gross Index USD,MSCI All Country Asia Pacific Gross Index USD,MSCI Europe Ex United Kingdom Gross Index USD,MSCI All Country World Ex USA Gross Index USD,MSCI Frontier Markets Gross Index USD,MSCI Emerging Markets Far East Gross Index USD,MSCI All Country Asia Ex Japan Gross Index USD,MSCI Japan Gross Index USD,MSCI Golden Dragon Gross Index USD,MSCI India Gross Index USD,MSCI World Gross Index USD.1,MSCI Emerging Markets Gross Index USD.1,MSCI All Country World Gross Index USD.1,MSCI Kokusai (World Ex Japan) Gross Index USD,MSCI Emerging Markets Asia Gross Index USD,MSCI Malaysia Gross Index USD,MSCI Emerging Markets Eastern Europe Gross Index USD,MSCI Pacific Gross Index USD,MSCI Indonesia Gross Index USD,MSCI Taiwan Gross Index USD,MSCI All Country Far East Ex Japan Gross Index USD,MSCI EAFE Gross Index USD.1,MSCI Korea Gross Index USD,MSCI Emerging Markets Latin America Gross Index USD.1,MSCI Thailand Gross Index USD,MSCI Australia Gross Index USD,MSCI United Kingdom Gross Index USD,MSCI All Country Asia Ex Japan Gross Index USD.1,MSCI Brazil Gross Index USD,MSCI South Africa Gross Index USD,MSCI Hong Kong Gross Index USD,MSCI Greece Gross Index USD,MSCI Philippines Gross Index USD,MSCI Russia Gross Index USD,MSCI Emerging Markets Asia Gross Index USD.1,MSCI Peru Gross Index USD,MSCI Nordic Countries Gross Index USD,MSCI United States Gross Index USD.1,MSCI Russia Gross Index USD.1,MSCI Poland Gross Index USD,MSCI New Zealand Gross Index USD,MSCI Germany Gross Index USD,MSCI Chile Gross Index USD,MSCI Singapore Gross Index USD,MSCI EMU Gross Index USD,MSCI Hungary Gross Index USD,MSCI Pacific Gross Index USD.1,MSCI Chile Gross Index USD.1,MSCI All Country ASEAN Gross Index USD,MSCI Zhong Hua Gross Index USD,MSCI Czech Republic Gross Index USD,MSCI Emerging Markets EMEA Gross Index USD,MSCI Emerging Markets Eastern Europe Gross Index USD.1,MSCI Emerging Markets Europe & Middle East Gross Index USD,MSCI All Country Asia Gross Index USD,MSCI Mexico Gross Index USD,MSCI All Country Pacific Ex Japan Gross Index USD,MSCI Spain Gross Index USD,MSCI United Arab Emirates Gross Index USD,MSCI Colombia Gross Index USD,MSCI Mexico Gross Index USD.1,MSCI Turkey Gross Index USD,MSCI Israel Gross Index USD,MSCI Kokusai (World Ex Japan) Gross Index USD.1,MSCI North America Gross Index USD.1,MSCI All Country Asia Pacific Gross Index USD.1,MSCI Peru Gross Index USD.1,MSCI Colombia Gross Index USD.1,MSCI Brazil Gross Index USD.1,MSCI Egypt Gross Index USD,MSCI Italy Gross Index USD,MSCI France Gross Index USD,MSCI Qatar Gross Index USD,MSCI Pakistan Gross Index USD,MSCI Emerging Markets EMEA Gross Index USD.1,MSCI Frontier Markets Gross Index USD.1,MSCI All Country Pacific Gross Index USD.1,MSCI BRIC Gross Index USD.1,MSCI United Kingdom Gross Index USD.1,MSCI Emerging Frontier Markets Gross Index USD,MSCI Egypt Gross Index USD.1,MSCI Emerging Markets Europe Gross Index USD,MSCI Emerging Markets Far East Gross Index USD.1,MSCI Far East Gross Index USD,MSCI GCC Countries Ex Saudi Arabia Gross Index USD,MSCI Golden Dragon Gross Index USD.1,MSCI All Country Americas Gross Index USD,MSCI All Country Europe Gross Index USD,MSCI All Country Europe & Middle East Gross Index USD,MSCI Argentina Gross Index USD,MSCI South Africa Gross Index USD.1,MSCI All Country ASEAN Gross Index USD.1,MSCI All Country Far East Gross Index USD,MSCI Zhong Hua Gross Index USD.1,MSCI EAFE + Emerging Market Gross Index USD,MSCI Israel Gross Index USD.1,MSCI Poland Gross Index USD.1,MSCI Ireland Gross Index USD,MSCI Sweden Gross Index USD,MSCI Belgium Gross Index USD,MSCI Emerging Frontier Markets Africa Ex South Africa Gross Index USD,MSCI Euro Gross Index USD,MSCI Switzerland Gross Index USD,MSCI Portugal Gross Index USD,MSCI Norway Gross Index USD,MSCI Austria Gross Index USD,MSCI Emerging Markets Europe & Middle East Gross Index USD.1,MSCI Netherlands Gross Index USD,MSCI Finland Gross Index USD,MSCI Denmark Gross Index USD,MSCI Morocco Gross Index USD,MSCI Germany Gross Return Index in USD Currency,MSCI GCC Countries Combined Gross Index USD End of Day,MSCI Kuwait Gross Index USD,MSCI All Country Asia Gross Index USD.1,MSCI SRI Lanka Gross Index USD,MSCI All Country Far East Gross Index USD.1,MSCI Arabian Markets Ex Saudi Arabia Gross Index USD,MSCI Romania Gross Index USD,MSCI All Country Americas Gross Index USD.1,MSCI GCC Countries Ex Saudi Arabia Gross Index USD.1,MSCI Jordan Gross Index USD,MSCI Vietnam Gross Index USD,MSCI Vietnam Gross Index USD_Adjusted,MSCI All Country Europe Gross Index USD.1,MSCI Emerging Markets Europe Gross Index USD.1,MSCI Bulgaria Gross Index USD,MSCI Emerging Frontier Markets Europe + CIS Ex Russia Gross Index USD,MSCI All Country World Ex USA Gross Index USD.1,MSCI All Country Far East Ex Japan Gross Index USD.1,MSCI Europe & Middle East Gross Index USD.1,MSCI Germany Gross Index USD.1,MSCI EAFE Ex Israel Gross Index USD,MSCI Hungary Gross Index USD.1,MSCI Morocco Gross Index USD.1,MSCI Philippines Gross Index USD.1,MSCI Thailand Gross Index USD.1,MSCI World Ex Israel Gross Index USD,MSCI Czech Republic Gross Index USD.1,MSCI Select OECD Countries Gross Index USD,MSCI EU Gross Index USD,MSCI Frontier Markets Ex GCC Gross Index USD,MSCI Ukraine Gross Index USD,MSCI All Country World Ex Korea Gross Index USD,MSCI Mauritius Gross Index USD,MSCI Croatia Gross Index USD,MSCI All Country Frontier Markets Europe + CIS Gross Index USD,MSCI Serbia Gross Index USD,MSCI Ghana Gross Index USD,MSCI Trinidad And Tobago Gross Index USD,MSCI Pan-Europe Gross Index USD,MSCI Frontier Markets EMEA Gross Index USD,MSCI Slovenia Gross Index USD,MSCI Emerging Frontier Markets Central & East Europe + CIS Gross Index USD,MSCI Kenya Gross Index USD,MSCI Estonia Gross Index USD,MSCI Emerging Frontier Markets Asia Gross Index USD,MSCI Domestic Arabian Markets Ex Saudi Arabia Gross Index USD,MSCI Arabian Markets Combined Gross Index USD End of Day,MSCI All Country World Frontier Markets Ex United States Gross Index USD,MSCI Bahrain Gross Index USD,MSCI All Country Frontier Markets Asia Gross Index USD,MSCI Botswana Gross Index USD,MSCI Frontier Markets Africa Gross Index USD,MSCI Nigeria Gross Index USD,MSCI Lithuania Gross Index USD,MSCI EAFE Ex Israel Gross Index USD.1,MSCI All Country World Frontier Markets Ex Japan Gross Index USD,MSCI World Ex Israel Gross Index USD.1,MSCI Far East Gross Index USD.1,MSCI Emerging Frontier Markets EMEA Gross Index USD,MSCI Domestic Arabian Markets Gross Index USD,MSCI G7 Gross Index USD,MSCI Jordan + Egypt + Morocco Gross Index USD,MSCI Tunisia Gross Index USD,MSCI EAFE + Emerging Market Gross Index USD.1,MSCI Oman Gross Index USD,MSCI Zimbabwe Gross Index USD,MSCI Kazakhstan Gross Index USD,MSCI Emerging Frontier Markets Gross Index USD.1,MSCI Bangladesh Gross Index USD,MSCI Bosnia And Herzegovina Gross Index USD,MSCI Jamaica Gross Index USD,MSCI All Country Europe & Middle East Gross Index USD.1,MSCI All Country World Frontier Markets Gross Index USD,MSCI Frontier Markets Central & Eastern Europe + CIS Gross Index USD,MSCI Emerging Frontier Markets Far East Gross Index USD,MSCI Emerging Frontier Markets Europe + CIS Gross Index USD,MSCI Emerging Frontier Markets Central and Eastern Europe + CIS Ex Russia Gross Index USD,MSCI Domestic GCC Countries Gross Index USD,MSCI Arabian Markets & Africa Ex Saudi Arabia Gross Index USD,MSCI Arabian Markets & Africa Combined Gross Index USD End of Day,MSCI Emerging Frontier Markets Africa Gross Index USD,MSCI Lebanon Gross Index USD,MSCI Domestic GCC Countries Ex Saudi Arabia Gross Index USD,MSCI EUROPE & MIDDLE EAST Gross Return Index in USD
1/9/2000,-0.032391712,-0.008201087,0.031767175,-0.037096583,-0.024159907,-0.033402381,-0.012494664,-0.031151561,-0.012259829,-0.006923381,-0.083159136,,-0.053125187,,-0.081056192,-0.0257556,-0.047112829,,0.005612365,-0.038054992,-0.097814036,-0.049733023,-0.006326721,,,0,-0.022136318,0.003142766,-0.018923404,0.019632607,-0.092169906,,0.0544369,-0.042980354,0,-0.009492167,,-0.081614106,-0.033428988,-0.05230588,,-0.034800347,0.018576328,-0.104058603,-0.051145409,-0.042558843,0.035851623,,-0.00567865,-0.076323424,,,0.00776865,-0.046380054,0.014630662,-0.003743572,-0.062940429,-0.027047661,-0.009137607,,,,-0.10133966,0.037088131,,,,,,-0.040557719,-0.017874984,,0.065461469,-0.020981547,0.023724257,-0.07589723,,,,,,,0.00298577,-0.01778936,-0.051355999,,0.031861681,,,,,,,,,,,,,,,,,,,,,,,,-0.01292332,-0.05483595,-0.039856057,,-0.029159372,-0.00329786,-0.010149107,0.028940684,-0.022348433,-0.023295814,-0.114056015,-0.022530503,-0.002954709,,,,,-0.084515759,-0.050437842,-0.086881702,,,-0.012606781,,0.018846457,,,-0.032751413,-0.00867044,,,,,,,,,,,,,,,-0.036437062,,,,,,,,,,-0.036812331,,,,,,,,,,,,,,,,,,,-0.097063397,,,-0.031019873,,,-0.048683741,,,,,,,,-0.033036021,,,,,,,,,,,,
1/16/2000,0.008001726,0.017701744,-0.076440701,0.001658779,0.033272754,0.009210184,0.003036729,0.008521174,0.001366661,-0.036169087,0.024101426,,0.01516204,,0.02306537,0.011588154,0.01339116,,-0.007560966,-0.005867263,0.031977577,-0.001153923,-0.015763941,,,0,0.004573883,-0.008390573,0.150191187,0.031499784,0.027799855,,-0.010132219,-0.005043205,0,-0.005966414,,0.013792575,0.027823169,0.003174237,,0.031431111,0.025767011,0.006227481,-0.020903466,-0.033002014,0.032176844,,0.146578919,0.03165578,,,0.036903243,-0.029547163,0.025447169,0.070697673,-0.019734215,0.014257742,0.039600489,,,,0.004325677,0.002885381,,,,,,0.003090394,-0.013952407,,0.060287625,0.001290116,0.177167906,0.035523914,,,,,,,-0.007639493,0.041474363,0.009293432,,0.097249789,,,,,,,,,,,,,,,,,,,,,,,,0.00358666,0.030668314,-0.037606175,,0.016365132,-0.009295159,0.023552619,-0.047713034,0.04490338,-0.014653403,0.051847377,-0.018973776,-0.000201161,,,,,0.022958847,0.006227058,0.024075596,,,0.002304439,,-0.00638663,,,0.010242574,0.047668642,,,,,,,,,,,,,,,0.010708949,,,,,,,,,,0.01130596,,,,,,,,,,,,,,,,,,,0.028110175,,,0.008901031,,,0.015429833,,,,,,,,0.010412458,,,,,,,,,,,,
1/23/2000,-0.022539255,-0.03176533,-0.012698131,-0.022339479,-0.05294135,-0.03225095,-0.016811522,-0.023044403,-0.014896141,0.029418046,-0.027988521,,-0.030611418,,-0.02652509,-0.030502107,-0.028471083,,-0.034513275,-0.02354488,-0.028187339,-0.015851275,0.019861733,,,0,-0.021689717,-0.021594555,-0.004570528,0.004178286,-0.027245143,,-0.004881139,-0.030796101,0,-0.066600545,,0.009295516,-0.017731578,-0.036747711,,-0.050182455,-0.035536862,-0.022884722,-0.045313081,-0.022603312,0.003891026,,-0.030714134,-0.025253367,,,-0.008658559,-0.035771265,-0.039405047,-0.019920139,-0.034221568,-0.031197227,-0.013058582,,,,-0.022669299,0.065915419,,,,,,-0.0274353,-0.028740783,,-0.030556195,-0.077492588,-0.056305865,0.020142642,,,,,,,0.028970938,-0.009757396,-0.028109918,,0.125385115,,,,,,,,,,,,,,,,,,,,,,,,-0.03947566,-0.022195286,-0.0497737,,-0.032454406,-0.034990516,-0.032265048,-0.031419762,-0.020318848,-0.032079417,-0.035364859,-0.006907259,-0.008090785,,,,,-0.027123582,-0.001322878,-0.028721804,,,-0.016070321,,-0.004694588,,,-0.032217467,-0.030975131,,,,,,,,,,,,,,,-0.032240362,,,,,,,,,,-0.033228827,,,,,,,,,,,,,,,,,,,-0.0280032,,,-0.02142964,,,-0.030734672,,,,,,,,-0.031838125,,,,,,,,,,,,
1/30/2000,-0.016616533,-0.016825166,-0.00655805,0.014911145,-0.028570662,-0.016512233,-0.029699606,-0.016628204,-0.029080503,-0.015541846,0.022308516,,-0.003594265,,0.022381334,-0.015738006,-0.005421816,,0.01860779,0.026915927,0.025346675,0.046274103,0.027084856,,,0,-0.023011598,0.020028706,-0.017172407,-0.035727912,0.022729589,,0.036911623,0.027265285,0,0.026601135,,-0.031934269,-0.020409865,-0.018503721,,-0.0346664,-0.092838098,0.053553432,-0.036984638,-0.042815746,-0.06590929,,0.011247592,-0.003560641,,,-0.048015345,-0.036919428,0.001332642,-0.023339683,0.000882772,-0.01263027,0.018153389,,,,0.05226766,-0.004094405,,,,,,0.013759893,-0.012993764,,0.020029629,-0.035521875,0.012515563,-0.072377439,,,,,,,-0.033919722,-0.018302887,-0.011614873,,-0.02216464,,,,,,,,,,,,,,,,,,,,,,,,-0.029122409,-0.008847674,-0.035658997,,-0.011851256,-0.035691137,-0.017595988,-0.033644644,-0.033298602,-0.049116958,0.015160966,-0.035326749,-0.022926604,,,,,0.025707099,0.007676282,0.025738518,,,-0.029065006,,-0.001192373,,,-0.016684711,-0.022748851,,,,,,,,,,,,,,,-0.014765922,,,,,,,,,,-0.015390703,,,,,,,,,,,,,,,,,,,0.026620913,,,-0.016405027,,,-0.005001567,,,,,,,,-0.017102541,,,,,,,,,,,,
2/6/2000,0.031970013,0.048919262,-0.011208478,0.012076756,0.09371827,0.046211279,0.022007619,0.032884944,0.025862418,0.111336959,0.019150486,,0.038429609,,0.020980275,0.081382847,0.042348881,,-0.001267653,0.017701935,0.024458992,0.013069952,0.085217678,,0,0,0.033159669,0.017667571,0.046169339,0.040641917,0.02147009,,0.005794676,0.007463145,0,-0.005398443,0,0.000541298,-0.004485559,-0.040206139,0,0.085160258,0.040847196,0.018463563,0.079884315,-0.000641075,0.019603125,0,0.067445123,0.089814967,,0,0.095862725,-0.021658067,0.09575358,0.047956751,0.016071421,0.086908797,0.003743029,0,,0,0.017844988,0.072795162,,,,,,0.003960882,0.061343723,,0.004301531,0.128174716,0.013945932,0.104730611,,,,,,,-0.043428766,0.069406343,0.112112546,,0.007688329,,,,,,,,,,,,,,,,,,,,,,,,-0.015092266,0.117516731,0.044737541,,0.092211802,0.032329099,0.051044699,-0.076295552,0.059413436,0.072291126,0.083275545,0.044668593,-0.004390843,,,,,0.022915518,0.021606147,0.021010549,,,0.027843045,,0.000513827,,,0.047207502,0.047833431,,,0,0,,,,,,,,,,,0.04923072,,,,,,,,,,0.051327271,,,,,,,,,,,,,,,,,,,0.023756743,,,0.029013483,,,0.039531705,,,,,,,,0.04760492,,,,,,,,,,,,
2/13/2000,-0.007000433,0.014556118,-0.103288323,0.028435723,0.004530504,0.026022158,-0.028947727,-0.005799528,-0.027452063,0.003599603,-0.006792573,,0.014540976,,-0.003918316,0.031435209,0.014089924,,0.004938705,0.034571618,-0.016536715,0.06418699,0.0903515,,0,0,-0.005507328,0.024262001,0.049134998,0.052086681,-0.008106897,,0.030063175,0.025997446,0,-0.011641411,0,-0.011819725,0.009766472,0.012636702,0,-0.015500303,-0.011705183,0.090259112,0.021691386,-0.031455488,0.042771208,0,0.065531217,0.024704028,,0,0.028988167,-0.005234687,0.055939627,0.010179495,-0.042756332,0.037177651,0.078490571,0,,0,0.086335379,0.077130822,,,,,,0.021392325,0.047407285,,-0.017571329,-0.000369407,-0.048821905,0.053230781,,,,,,,0.035342361,0.065366926,0.025012136,,-0.067484224,,,,,,,,,,,,,,,,,,,,,,,,0.016750004,0.043783999,-0.04238312,,0.039110491,-0.01516958,0.034371341,0.082246852,0.022611377,0.018449918,0.0083653,0.02119667,-0.0053681,,,,,-0.004845861,-0.002110242,-0.007967329,,,-0.026434976,,-0.026896935,,,0.025702795,0.014267502,,,0,0,,,,,,,,,,,0.029623489,,,,,,,,,,0.028102958,,,,,,,,,,,,,,,,,,,-0.009534267,,,-0.011089274,,,0.014542618,,,,,,,,0.025903604,,,,,,,,,,,,
2/20/2000,-0.019378937,-0.003856007,0.060583472,-0.010388858,-0.025176075,0.003172244,-0.035721426,-0.018506939,-0.034113181,-0.002365201,-0.020070119,,-0.004295682,,-0.016386724,-0.001775603,-0.004169187,,-0.025975215,-0.010523354,-0.018804166,-0.016409904,0.083556069,,0,0,-0.01946793,0.003662373,0.009990074,0.011689736,-0.019419568,,0.001801607,-0.028661844,0,-0.027928818,0,-0.128212587,-0.012605387,0.016172916,0,-0.003467519,-0.008366508,-0.02902235,-0.02520132,-0.037364935,-0.03309626,0,-0.054237141,0.023677661,,0,0.091451792,0.037342365,-0.003437639,-0.052538423,-0.038228709,-0.007316605,0.007629385,0,,0,-0.027530472,0.012483157,,,,,,-0.023652887,-0.003712141,,-0.052526384,-0.033707094,0.016970112,0.062265646,,,,,,,-0.0557629,-0.024444638,-0.028317182,,0.080165458,,,,,,,,,,,,,,,,,,,,,,,,-0.001169309,0.017574061,-0.007915856,,-0.008511107,0.020883152,0.012169854,-0.006935777,0.013038101,0.020052074,0.028256861,0.045197395,-0.013038849,,,,,-0.016851004,0.002132675,-0.020829492,,,-0.033825204,,0.008166042,,,0.003044577,-0.001576156,,,0,0,,,,,,,,,,,0.00144492,,,,,,,,,,0.001882737,,,,,,,,,,,,,,,,,,,-0.020214875,,,-0.02396845,,,-0.004248597,,,,,,,,0.003514142,,,,,,,,,,,,
2/27/2000,0.006573446,-0.017275851,-0.084564795,-0.01719518,-0.002562423,0.024072069,-0.008274588,0.005214009,-0.008886921,-0.020807103,0.014881664,,0.022121646,,0.009234727,0.022962294,0.01623818,,-0.013735118,-0.020101302,0.020143075,-0.000140852,-0.124601132,,0,0,0.004507858,-0.0464463,-0.009142102,0.012228051,0.01799765,,-0.036016974,0.002950931,0,0.011166944,0,0.009206244,-0.00761184,0.026941856,0,0.004042156,-0.015745604,0.024074862,0.003246697,-0.017565275,-0.010226445,0,0.02827263,0.044699743,,0,0.074520794,-0.010711669,0.010616109,-0.041467154,0.012520045,0.026335028,-0.00707008,0,,0,0.022114039,-0.005170967,,,,,,-7.59E-06,0.022116823,,-0.079946497,-0.000347859,0.06400565,0.026224085,,,,,,,-0.06502515,0.044405495,0.035616839,,-0.003382556,,,,,,,,,,,,,,,,,,,,,,,,0.014400847,0.045011011,-0.015903882,,0.027644178,-0.008543871,0.04275088,-0.001223019,0.022164687,0.007723389,0.063070707,-0.013967399,-0.035984247,,,,,0.010496222,-0.029489747,0.016640681,,,-0.0086815,,-0.005109864,,,0.023991804,0.02103343,,,0,0,,,,,,,,,,,0.026885777,,,,,,,,,,0.025627572,,,,,,,,,,,,,,,,,,,0.020235243,,,0.004930541,,,0.017861544,,,,,,,,0.024005576,,,,,,,,,,,,
3/5/2000,0.040427314,0.038403344,-0.01398785,0.018854532,0.075074242,0.051662819,0.046925989,0.040316203,0.045924686,0.026159184,0.005102507,,0.034935195,,0.00331884,0.048742886,0.034917922,,0.048541414,0.012718653,-0.002684037,0.009763196,-0.044110869,,0.013207259,0.003395919,0.047180764,0.021663737,-0.03548188,0.088198467,0.00067202,,0.019621439,0.024531735,0.027110124,0.107677604,0.076749686,-0.000550998,0.041484617,0.059142736,-0.020931274,0.055874882,-0.033060218,0.004125966,0.012981132,0.007399,0.185910293,-0.043879,0.043384822,0.072676781,,-0.026073702,0.029797917,-0.016695012,0.053872189,0.046823836,-0.012682779,0.052182741,0.010039872,-0.021813948,,-0.124776892,0.003833429,0.079124623,,,,,,0.028334966,0.042970553,,-0.024708992,0.115156409,0.071661504,0.056753854,,,,,,,-0.035383879,0.024307743,0.063464661,,-0.021010801,,,,,,,,,,,,,,,,,,,,,,,,0.051905737,0.060973168,0.00643093,,0.054656128,0.016476711,0.017212699,-0.026414724,0.055344458,0.039970518,0.09540799,0.05351807,0.005183546,,,,,0.000811765,-0.030362573,0.002625279,,,0.046861855,,-0.023926463,,,0.051760104,0.055413513,,,0.027044783,-0.052700796,,,,,,,,,,,0.054266712,,,,,,,,,,0.053841629,,,,,,,,,,,,,,,,,,,-0.002446314,,,0.040683617,,,0.035296026,,,,,,,,0.05178965,,,,,,,,,,,,
3/12/2000,-0.001322825,0.002782418,0.037874856,0.001432908,0.000841625,-0.006073413,-0.000325065,-0.001096084,-0.001582634,-0.025865966,0.008477737,,-0.001065096,,0.006105624,-0.010332708,-0.001721487,,-0.005563066,-0.001022362,0.008003059,0.020603424,-0.057455078,,0,0,-0.002690657,-0.019736535,0.006710441,0.085077967,0.009995903,,-0.006641935,0.010052712,0,-0.028444157,0,0.103254829,0.007033414,0.004568578,0,-0.010366365,0.021385106,0.036366814,-0.044547621,-0.065131095,0.192723973,0,-0.028020254,-0.021708704,,0,0.003017717,0.048776587,-0.002420829,-0.016653849,-0.00087248,-0.00873797,0.047923366,0,,0,0.036390037,-0.009375612,,,,,,0.009818448,-0.023662908,,0.008178102,0.023263796,0.074348785,0.056298895,,,,,,,0.024903655,-0.017015741,-0.000979538,,-0.020087457,,,,,,,,,,,,,,,,,,,,,,,,-0.005318683,-0.026759906,-0.048835286,,-0.008988056,-0.021113548,-0.034633798,0.048679026,0.040235212,0.002064165,-0.034393613,0.041625566,0.007823263,,,,,0.005875056,-0.031073738,0.00842171,,,-0.00150226,,0.007457263,,,-0.00501868,0.03497103,,,0,0,,,,,,,,,,,-0.005277419,,,,,,,,,,-0.006355828,,,,,,,,,,,,,,,,,,,0.010064936,,,0.000130737,,,-0.00066342,,,,,,,,-0.004485163,,,,,,,,,,,,
