Date,MSCI China Gross Index USD
9/28/2003,0.06820793510978748
10/5/2003,0.012359760544095556
10/12/2003,0.06917592665434721
10/19/2003,0.0058063247968859555
10/26/2003,-0.035521402553280415
11/2/2003,0.027552053927470756
11/9/2003,-0.024264024243941466
11/16/2003,-0.0045795590460526985
11/23/2003,-0.028749853777905267
11/30/2003,0.050856301303353314
12/7/2003,-0.0034817356270536192
12/14/2003,0.059079789502974295
12/21/2003,0.017385401550528683
12/28/2003,-0.009480532056778275
1/4/2004,0.06604888214408318
1/11/2004,-0.010343018191181004
1/18/2004,-0.03818111392867118
1/25/2004,0.035497302580278056
2/1/2004,-0.023844431469161008
2/8/2004,0.01780251085460451
2/15/2004,-0.007687426346043305
2/22/2004,0.0004264765665437331
2/29/2004,0.006837286233762013
3/7/2004,-0.01629986341790618
3/14/2004,-0.02484824961736627
3/21/2004,-0.03653409978298323
3/28/2004,-0.01767518469511685
4/4/2004,0.031212313154202306
4/11/2004,0.03259444817495678
4/18/2004,-0.04481248482558184
4/25/2004,-0.029257569035963254
5/2/2004,-0.01750341667275962
5/9/2004,0.0419913928394051
5/16/2004,-0.034533603925489764
5/23/2004,0.0942023962229776
5/30/2004,0.023210890313536677
6/6/2004,-0.04535733418721157
6/13/2004,0.02384772159617877
6/20/2004,-0.07421202017966301
6/27/2004,0.05506830790275823
7/4/2004,0.012887251609182056
7/11/2004,-0.009243531283555881
7/18/2004,0.010342841561647744
7/25/2004,0.020647807744805926
8/1/2004,-0.008723041352091562
8/8/2004,0.02568863505629168
8/15/2004,-0.03280434215920118
8/22/2004,0.017446038964040508
8/29/2004,0.0225784351216684
9/5/2004,-0.0015790349700981908
9/12/2004,-0.023951824473294813
9/19/2004,0.041426247852285776
9/26/2004,-0.015186270935740796
10/3/2004,-0.00956185930619787
10/10/2004,0.0009234288872417249
10/17/2004,-0.03204481055794975
10/24/2004,-0.002987563999924032
10/31/2004,-0.010765186738566324
11/7/2004,-0.0010635052030954007
11/14/2004,0.014535363307486083
11/21/2004,-0.007436097074424586
11/28/2004,0.004380065217539517
12/5/2004,-0.006622210749518703
12/12/2004,-0.03079276022434056
12/19/2004,0.018659187711342676
12/26/2004,-0.022298160019995024
1/2/2005,-0.009378936169900405
1/9/2005,-0.045818289740527124
1/16/2005,-0.0015870743100269043
1/23/2005,0.0063605524638483246
1/30/2005,0.02543786292105919
2/6/2005,-0.01629241843942713
2/13/2005,-0.001058795866013185
2/20/2005,0.0018666985685207166
2/27/2005,0.0053395006618136434
3/6/2005,-0.052348776480771686
3/13/2005,0.01948968156118883
3/20/2005,0.005091864067663283
3/27/2005,-0.018822357835515842
4/3/2005,-0.00213183838405625
4/10/2005,0.008031699284770677
4/17/2005,0.0041324820256262015
4/24/2005,0.024989830376790884
5/1/2005,0.011355879218693687
5/8/2005,0.005393903509509984
5/15/2005,-0.0031571603685907495
5/22/2005,-0.02022762081688132
5/29/2005,0.005489745015615621
6/5/2005,-0.005799251405002671
6/12/2005,0.011309409905144022
6/19/2005,-0.020995570664524548
6/26/2005,0.027660751243801303
7/3/2005,0.004417397312940524
7/10/2005,-0.032767433656557654
7/17/2005,0.00855987413711705
7/24/2005,0.030721759779668137
7/31/2005,0.009826871801771036
8/7/2005,0.007933333001291381
8/14/2005,0.017114772818010857
8/21/2005,-0.03886572967711741
8/28/2005,-0.0021813578003592906
9/4/2005,0.0001908771397138068
9/11/2005,-0.01981046130721244
9/18/2005,-0.01187613666718607
9/25/2005,0.018120258538924218
10/2/2005,0.02442015292898677
10/9/2005,-0.023239506629334553
10/16/2005,-0.038628226837936395
10/23/2005,-0.001310143838814293
10/30/2005,-0.021942438167599384
11/6/2005,0.02158425540737727
11/13/2005,0.01682136694411618
11/20/2005,0.015803350512793968
11/27/2005,0.003021921387391977
12/4/2005,0.0017560573991380795
12/11/2005,-0.004728866387912523
12/18/2005,-0.005285922904832155
12/25/2005,-0.0014175008929058143
1/1/2006,-0.0004728045329947381
1/8/2006,0.015033239910975084
1/15/2006,0.02066747017119117
1/22/2006,0.02726213753979235
1/29/2006,0.012320369353392447
2/5/2006,0.000813831139431811
2/12/2006,-0.005983934562435474
2/19/2006,-0.0014654020014052993
2/26/2006,0.003822553681607444
3/5/2006,0.0008831097530285194
3/12/2006,-0.050944383101440144
3/19/2006,0.009393309845204038
3/26/2006,0.012563697864202174
4/2/2006,0.0015072919770349425
4/9/2006,0.028363322176404637
4/16/2006,0.0013235999724308361
4/23/2006,0.029341683750892918
4/30/2006,-0.03036208523617607
5/7/2006,0.012850782279677645
5/14/2006,0.006547286181575706
5/21/2006,0.008946233578278963
5/28/2006,-0.017171411695774165
6/4/2006,-0.01362771756015179
6/11/2006,-0.029559080979717326
6/18/2006,0.013448139509612829
6/25/2006,-0.0032050735175421746
7/2/2006,0.03145031661668662
7/9/2006,0.00935479648689237
7/16/2006,0.007535467802256964
7/23/2006,0.01674594133919502
7/30/2006,0.007818713872272641
8/6/2006,-0.012790703891484425
8/13/2006,0.025631689622075283
8/20/2006,-0.025337365009718785
8/27/2006,0.006704099730903548
9/3/2006,0.0036684383511681818
9/10/2006,0.010360512228556157
9/17/2006,-0.0030046331355566562
9/24/2006,0.023517641046591778
10/1/2006,-0.01205771764008299
10/8/2006,0.00346638033449259
10/15/2006,0.018599292155499204
10/22/2006,0.015011218767925315
10/29/2006,0.00029623933314687896
11/5/2006,0.03832633387614109
11/12/2006,0.007747969019801812
11/19/2006,0.027296545327086346
11/26/2006,0.024843216917112346
12/3/2006,-0.022948865760571462
12/10/2006,0.0016905957008024636
12/17/2006,0.002896273393110908
12/24/2006,0.024120804273923734
12/31/2006,0.05569857967966051
1/7/2007,0.007134688839053569
1/14/2007,-0.047030850730614665
1/21/2007,-0.0030351215768768492
1/28/2007,-0.035744746944197436
2/4/2007,-0.0160190823938656
2/11/2007,0.028380436992888183
2/18/2007,-0.0174005348341458
2/25/2007,0.009283341969649752
3/4/2007,-0.03678811247010562
3/11/2007,0.03531208406435163
3/18/2007,-0.0019811453424079654
3/25/2007,0.0002147564101706272
4/1/2007,0.012994522118385728
4/8/2007,0.007953084377993523
4/15/2007,0.013865883984957717
4/22/2007,-0.024576429268367006
4/29/2007,-0.012463843310057704
5/6/2007,0.018511205596754128
5/13/2007,0.0021329311374216208
5/20/2007,-0.013039981810937802
5/27/2007,-0.020136317411251343
6/3/2007,0.0018214076466382975
6/10/2007,0.020952890661974845
6/17/2007,0.021768783608718853
6/24/2007,0.045474189697023396
7/1/2007,-0.010854017809725608
7/8/2007,0.03768064835896035
7/15/2007,0.0002783141287006492
7/22/2007,0.02108183073983369
7/29/2007,0.01692170513969749
8/5/2007,-0.0026620968850735176
8/12/2007,0.015892196721476737
8/19/2007,-0.08224415186922056
8/26/2007,0.07249245766953068
9/2/2007,0.014494265304306532
9/9/2007,0.016320825062869863
9/16/2007,0.011042022913818316
9/23/2007,0.027972219032838034
9/30/2007,0.024446885435114345
10/7/2007,0.010565441931203965
10/14/2007,0.05243576055000546
10/21/2007,0.023871927979360844
10/28/2007,0.019245934947498825
11/4/2007,-0.011954763263278616
11/11/2007,-0.01535704400078678
11/18/2007,0.0029634326842231974
11/25/2007,-0.04880255098762561
12/2/2007,0.004170089791094352
12/9/2007,-0.001061510188855954
12/16/2007,-0.03014563120335541
12/23/2007,0.021964613445905924
12/30/2007,-0.026698651526160994
1/6/2008,0.013340939786397683
1/13/2008,0.021019064077573923
1/20/2008,-0.007777805314776446
1/27/2008,0.006045634345519271
2/3/2008,-0.020967282036275778
2/10/2008,-0.017282962368970724
2/17/2008,0.07100968345830101
2/24/2008,-0.017354060225841315
3/2/2008,0.052556815001968876
3/9/2008,-0.041035076810554204
3/16/2008,-0.062467025285858194
3/23/2008,-0.03584968928363581
3/30/2008,0.11988045448063492
4/6/2008,0.02989296777589173
4/13/2008,0.01678689938107046
4/20/2008,-0.022637151313768845
4/27/2008,0.06383323711030123
5/4/2008,0.012428137981783776
5/11/2008,-0.045407010025518155
5/18/2008,0.011705910479554061
5/25/2008,-0.024225364588192782
6/1/2008,0.015020426659974247
6/8/2008,-0.02086922374771684
6/15/2008,-0.07611873729933459
6/22/2008,0.009260924664417575
6/29/2008,-0.011248136293380685
7/6/2008,-0.01540748252750055
7/13/2008,0.04883888522725761
7/20/2008,-0.03052978973938587
7/27/2008,0.00282129758772545
8/3/2008,0.0014881112044503773
8/10/2008,-0.06907284695670707
8/17/2008,-0.017095172323027874
8/24/2008,-0.011691783983532676
8/31/2008,0.0013782601996332692
9/7/2008,-0.01962192242058399
9/14/2008,-0.09669576148446996
9/21/2008,-0.019644744216861344
9/28/2008,-0.06544959009124979
10/5/2008,0.024538635202631717
10/12/2008,0.004775150379200864
10/19/2008,-0.06157195769157766
10/26/2008,-0.07168072711492741
11/2/2008,0.14791209985920892
11/9/2008,0.0061222404968848355
11/16/2008,-0.003903355350330747
11/23/2008,6.560192373871991e-05
11/30/2008,0.06555783951851095
12/7/2008,-0.010411931770159115
12/14/2008,-0.018888641841686888
12/21/2008,0.02968682092299188
12/28/2008,-0.050084778659308465
1/4/2009,0.006850514019473502
1/11/2009,-0.0864836570679777
1/18/2009,0.006805640465775942
1/25/2009,-0.016540880952827283
2/1/2009,0.06140682146290782
2/8/2009,0.046656654817224266
2/15/2009,0.026025554621315252
2/22/2009,0.00554742739773404
3/1/2009,-0.038694193446061766
3/8/2009,0.05494974580234304
3/15/2009,-0.01805896510487738
3/22/2009,-0.05241897774015613
3/29/2009,0.048318671416605466
4/5/2009,-0.008941855827604034
4/12/2009,-0.021367025892023363
4/19/2009,0.021222945519197588
4/26/2009,-0.06888907540045211
5/3/2009,0.01850763027560898
5/10/2009,0.003634211032471758
5/17/2009,0.013718286183588958
5/24/2009,-0.005336223875513198
5/31/2009,0.0344215758431491
6/7/2009,0.005610534006309311
6/14/2009,0.009609687786869454
6/21/2009,-0.028959522531991827
6/28/2009,0.007866766881623511
7/5/2009,0.014474981823188885
7/12/2009,-0.0007858607872479789
7/19/2009,0.03469625225338394
7/26/2009,-0.007047137658393595
8/2/2009,-0.015036323929599372
8/9/2009,-0.038544389399395244
8/16/2009,-0.012194308469911068
8/23/2009,-0.04770819919967126
8/30/2009,-0.03579602151286158
9/6/2009,0.047874283658428114
9/13/2009,-0.008274315604961717
9/20/2009,0.0009269197376744182
9/27/2009,-0.009215327168960017
10/4/2009,0.021255462822036508
10/11/2009,0.02535869827028429
10/18/2009,0.021314194552230107
10/25/2009,0.030387677499045068
11/1/2009,-0.011800325054130603
11/8/2009,-0.0017072797600868315
11/15/2009,0.014351526139174021
11/22/2009,0.003954690809509855
11/29/2009,-0.04921343151882539
12/6/2009,0.021251697298901074
12/13/2009,-0.012669151510810557
12/20/2009,-0.03784887595248846
12/27/2009,0.01755254966063345
1/3/2010,0.023828621495477733
1/10/2010,0.014250517470487275
1/17/2010,-0.0241523167773346
1/24/2010,0.0038061722897667696
1/31/2010,-0.007294888843401928
2/7/2010,0.005118098619836704
2/14/2010,0.032470358562853845
2/21/2010,-0.04385599259363711
2/28/2010,0.012811269073054776
3/7/2010,-0.03058028968231732
3/14/2010,-0.008182834042523525
3/21/2010,0.007853450927556639
3/28/2010,0.001341859815311046
4/4/2010,0.012653338888119151
4/11/2010,0.025707828803987687
4/18/2010,-0.020026444635580083
4/25/2010,-0.008474924047499097
5/2/2010,0.007736941056847569
5/9/2010,0.02739695588929037
5/16/2010,0.020244581961504023
5/23/2010,0.022960296787025603
5/30/2010,0.012259947974757442
6/6/2010,0.011972219509845138
6/13/2010,-0.01628827888288785
6/20/2010,-0.007512452540405745
6/27/2010,0.013111464342601364
7/4/2010,-0.0013852854094182517
7/11/2010,-0.011670278005779166
7/18/2010,-0.01833992618770361
7/25/2010,0.014691689093690783
8/1/2010,0.010161558629163724
8/8/2010,-0.0028570909267311142
8/15/2010,0.009118701162808206
8/22/2010,0.013164348620122012
8/29/2010,-0.01052365062086574
9/5/2010,-0.020731478841620653
9/12/2010,-0.011235494850979919
9/19/2010,0.005227696937752319
9/26/2010,-0.0028935897665672856
10/3/2010,-8.192104107433591e-05
10/10/2010,-0.022356313009537845
10/17/2010,0.020335683548775123
10/24/2010,0.0002629792455229041
10/31/2010,-0.01843943392816378
11/7/2010,0.006412999565716504
11/14/2010,-0.019462175272461794
11/21/2010,-0.017917652723300648
11/28/2010,-0.00977352879620849
12/5/2010,-0.030338138069010735
12/12/2010,-0.019937883161759512
12/19/2010,-0.022261595265758233
12/26/2010,-0.00795614694767931
1/2/2011,0.00779334721654234
1/9/2011,0.011319087847445097
1/16/2011,-0.002445620052115343
1/23/2011,-0.012317639820535077
1/30/2011,0.0017896293882473547
2/6/2011,-0.0019385603367027908
2/13/2011,-0.04052061463051337
2/20/2011,0.005122718291573918
2/27/2011,-0.022459884193611324
3/6/2011,0.030409473152460835
3/13/2011,0.00881815439316782
3/20/2011,-0.02944326573894752
3/27/2011,0.014961871540741259
4/3/2011,0.024756481927787517
4/10/2011,0.005624771479147113
4/17/2011,-0.0006934481692812335
4/24/2011,-0.014026994861178596
5/1/2011,-0.051921180055039845
5/8/2011,-0.006167923886280178
5/15/2011,0.005141747471776786
5/22/2011,0.016427527473136003
5/29/2011,0.0012076705391495764
6/5/2011,0.002896285461851357
6/12/2011,-0.015730840401769006
6/19/2011,-0.021379327145112873
6/26/2011,0.04260242910780142
7/3/2011,-0.03336154948850095
7/10/2011,0.0023642053386201374
7/17/2011,-0.022214109373056776
7/24/2011,-0.017529805533716327
7/31/2011,0.026592387143839148
8/7/2011,-0.008938249032642426
8/14/2011,-0.07916883626556954
8/21/2011,0.012241097120011625
8/28/2011,-0.020288065631872382
9/4/2011,0.04438310210699465
9/11/2011,0.025490391443468333
9/18/2011,-0.029517417725898654
9/25/2011,-0.030479661261888967
10/2/2011,0.0319010404903114
10/9/2011,0.020129329610514154
10/16/2011,0.039015354423001754
10/23/2011,-0.0894967950742558
10/30/2011,0.04737797990690972
11/6/2011,0.018297607424593423
11/13/2011,-0.028837864118581632
11/20/2011,-0.02731330144331733
11/27/2011,-0.0025000695675415434
12/4/2011,0.020328549188686443
12/11/2011,-0.021526674213210303
12/18/2011,-0.000385281570254186
12/25/2011,-0.003967242238352922
1/1/2012,-0.015540241106494178
1/8/2012,-0.0034662326304816136
1/15/2012,0.019280117612801594
1/22/2012,0.02788613750012212
1/29/2012,0.01810649245436707
2/5/2012,0.009224228281622945
2/12/2012,0.007549805106384647
2/19/2012,0.013909868926883779
2/26/2012,-0.0002829878740218618
3/4/2012,0.013907499798503161
3/11/2012,-0.006009385992485478
3/18/2012,-0.027399456921107235
3/25/2012,-0.014212173191286894
4/1/2012,0.009095895829143155
4/8/2012,0.03648728663311934
4/15/2012,0.022796663551685595
4/22/2012,0.0031454108795509455
4/29/2012,-0.02168781408862565
5/6/2012,0.012940074753171327
5/13/2012,-0.026319700106365532
5/20/2012,-0.0019345765635323134
5/27/2012,-0.00012515882468204203
6/3/2012,0.03335639168306736
6/10/2012,-0.011572399736520616
6/17/2012,0.00115723273887864
6/24/2012,-0.03391229911699098
7/1/2012,-0.014955015232799164
7/8/2012,0.02669268026852198
7/15/2012,-0.021691534935365707
7/22/2012,0.020539500329544942
7/29/2012,-0.01781565270270484
8/5/2012,0.0022609284043062904
8/12/2012,-0.003950541775426867
8/19/2012,-0.015150222047820343
8/26/2012,-0.005762402789092422
9/2/2012,-0.015006397812862239
9/9/2012,-0.008516204681963197
9/16/2012,0.008455775392600904
9/23/2012,0.0021212064884252604
9/30/2012,0.01844288848222795
10/7/2012,-0.0006986505995782899
10/14/2012,0.04528776217606232
10/21/2012,0.017993560378407793
10/28/2012,-0.003685482201074302
11/4/2012,0.024530079423287464
11/11/2012,-0.0036595255842623298
11/18/2012,-0.0016872151646610228
11/25/2012,0.013961904702492567
12/2/2012,-0.0007841638293540529
12/9/2012,0.02353048519513678
12/16/2012,0.00995064274187762
12/23/2012,-0.004248914385062921
12/30/2012,0.017103084855114886
1/6/2013,0.016031593909834666
1/13/2013,-0.02095988162752294
1/20/2013,-0.00213343378670288
1/27/2013,-0.026863636770535822
2/3/2013,-0.0038028662952801847
2/10/2013,-0.03583191105664203
2/17/2013,0.012780174836852941
2/24/2013,-0.030602679780266016
3/3/2013,-0.003761270077632605
3/10/2013,0.012791423184033293
3/17/2013,-0.043896638264828085
3/24/2013,0.004455447692334918
3/31/2013,-0.011003387879379246
4/7/2013,-0.032192986756008936
4/14/2013,0.0012534032106202083
4/21/2013,0.021313519033012818
4/28/2013,-0.007081508422732405
5/5/2013,-0.000633651200893162
5/12/2013,0.008735943535819746
5/19/2013,-0.01316305577994944
5/26/2013,-0.021634986950696204
6/2/2013,0.008268261460446137
6/9/2013,-0.0223110346759164
6/16/2013,-0.027820877909686976
6/23/2013,-0.009681204497638977
6/30/2013,0.03873806431961257
7/7/2013,-0.01220906913576634
7/14/2013,0.007544587919302028
7/21/2013,-0.008503938022028812
7/28/2013,0.03429891291586979
8/4/2013,-0.0039051967388643704
8/11/2013,-0.007731630507049277
8/18/2013,0.02462670608549086
8/25/2013,-0.026307576745063923
9/1/2013,0.010486241751390032
9/8/2013,0.008444699771872084
9/15/2013,-0.0030262567487362424
9/22/2013,-0.00968563166584352
9/29/2013,-0.013053038663410895
10/6/2013,0.01496432781058554
10/13/2013,0.0004297613408324015
10/20/2013,-0.018700153990947557
10/27/2013,-0.0509477942208461
11/3/2013,0.03242433993125967
11/10/2013,-0.021546886404506582
11/17/2013,-0.005306298162558308
11/24/2013,-0.0006571545833210018
12/1/2013,0.007889212690477654
12/8/2013,-0.004327237665058834
12/15/2013,-0.009393995781251663
12/22/2013,-0.0387292400541946
12/29/2013,0.006662771825778422
1/5/2014,-0.01571864211001213
1/12/2014,-0.013544923228374205
1/19/2014,-0.003694869881361419
1/26/2014,0.009577289060827639
2/2/2014,0.018304061063638747
2/9/2014,-0.04012881514341651
2/16/2014,0.009052355703517194
2/23/2014,-0.01843930363628462
3/2/2014,0.014253415327527138
3/9/2014,-0.013820751717986276
3/16/2014,-0.013684239519764113
3/23/2014,0.007094431043485269
3/30/2014,0.0038243164427968824
4/6/2014,0.0016255021386945036
4/13/2014,0.029696578702309084
4/20/2014,-0.030606373153206082
4/27/2014,-0.023607367924538915
5/4/2014,-0.0063337207315313955
5/11/2014,-0.009023056376502307
5/18/2014,0.02340836912841725
5/25/2014,0.01640751795887324
6/1/2014,-0.006303218749295331
6/8/2014,-0.005409152376132662
6/15/2014,0.022394960310818487
6/22/2014,-0.01769223899606277
6/29/2014,0.02086681732014662
7/6/2014,0.01286758104452548
7/13/2014,-0.00047725177661171183
7/20/2014,0.00438748195221254
7/27/2014,0.03873937109266721
8/3/2014,0.01720174074713939
8/10/2014,-0.0014359063014874637
8/17/2014,0.005536471749693395
8/24/2014,-0.003877856883773394
8/31/2014,-0.01590700630584839
9/7/2014,0.02866064978453033
9/14/2014,-0.02048318136784231
9/21/2014,-0.014541388878125559
9/28/2014,-0.001209938811956179
10/5/2014,0.008965646190641482
10/12/2014,0.02090705622186236
10/19/2014,-0.004758501603041345
10/26/2014,-0.016502871582872086
11/2/2014,0.019039640984366
11/9/2014,-0.020768939967862846
11/16/2014,0.009351148290446847
11/23/2014,-0.024359571516924357
11/30/2014,0.009541575424709382
12/7/2014,0.03315925618494194
12/14/2014,-0.010309976918237835
12/21/2014,-0.030360965221008018
12/28/2014,-0.013168865631691123
1/4/2015,0.029766385504518
1/11/2015,0.006613594380062942
1/18/2015,0.0010754762783693242
1/25/2015,0.04234979678909006
2/1/2015,-0.00865288662895103
2/8/2015,-0.00576939464107084
2/15/2015,-0.0027989301971666058
2/22/2015,-0.0068880905316032245
3/1/2015,0.00507494926912317
3/8/2015,-0.011504699072505153
3/15/2015,0.0032507418888825658
3/22/2015,0.0030953548587575805
3/29/2015,0.007475324610284947
4/5/2015,0.03517683138394845
4/12/2015,0.08993812864252816
4/19/2015,-0.00923860912354978
4/26/2015,0.025918467820681006
5/3/2015,-0.011923161352048165
5/10/2015,-0.03479738031802498
5/17/2015,-0.015386748460122644
5/24/2015,0.014598641912993928
5/31/2015,-0.009210598887028323
6/7/2015,-0.008888440334371663
6/14/2015,-0.017527015793637517
6/21/2015,-0.03203156037711785
6/28/2015,0.0033572579228604085
7/5/2015,-0.011398468245476193
7/12/2015,-0.019937383678411406
7/19/2015,-0.013361958838668008
7/26/2015,0.011234849570553023
8/2/2015,-0.015041564572445138
8/9/2015,0.018164018117216383
8/16/2015,-0.00894445834720058
8/23/2015,-0.011776719274195113
8/30/2015,-0.007162836549173277
9/6/2015,-0.012741733946559674
9/13/2015,0.0316501344836898
9/20/2015,0.0257885024909555
9/27/2015,-0.008961760579321973
10/4/2015,-0.007136462903837037
10/11/2015,0.012242323831743875
10/18/2015,0.00045406693277678256
10/25/2015,-0.01610625062556553
11/1/2015,-0.027995627729760105
11/8/2015,0.033635268734944226
11/15/2015,0.000599139539621661
11/22/2015,0.013112836681299254
11/29/2015,-0.03382169528580864
12/6/2015,0.005149111026481472
12/13/2015,-0.013988647521934497
12/20/2015,0.022424559327738163
12/27/2015,-0.0044254990656817554
1/3/2016,-0.0017260289015902785
1/10/2016,-0.009470811881811913
1/17/2016,-0.0033002344858170923
1/24/2016,-0.008846031197413963
1/31/2016,-0.01915122064198102
2/7/2016,0.003617476507537187
2/14/2016,-0.04660752246451353
2/21/2016,0.01891990827153101
