Country/Territory,CodeName,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Barbados,BRB,1.342969298,1.274001479,1.264497519,#N/A,1.231308818,1.155707598,1.104969382,0.949198723,1.037203312,1.029950738,0.946911216,1.12787199,1.136577368,1.114058852,1.132978678,1.137358308,1.145061851,1.096536398,1.085730791,1.112477183,1.124589801,#N/A
Brunei Darussalam,BRN,-0.64997232,-0.723196626,-0.712918997,#N/A,-0.833585382,-0.776591659,-0.797836304,-0.776663303,-1.098655343,-1.061536789,-1.018134356,-0.730715275,-0.650571167,-0.610339284,-0.506374061,-0.505072534,-0.625025094,-0.754147589,-0.90106082,-0.94851166,-0.843259215,#N/A
Bhutan,BTN,-0.952189922,-1.098304272,-1.112356544,#N/A,-1.290270805,-1.146781921,-0.965037048,-1.072155476,-1.058763504,-0.872591913,-0.505405188,-0.46180886,-0.416917801,-0.404029369,-0.280920058,-0.158783644,-0.102953024,-0.034818303,-0.025974635,0.010511945,0.060540687,#N/A
South Sudan,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.114089131,-1.33308959,-1.442379832,-1.617889285,-1.594529152,-1.794645548,-1.816687107,-1.977598786,#N/A
Botswana,BWA,0.862501025,0.749341488,0.674277008,#N/A,0.666893184,0.70607698,0.735869944,0.594607651,0.513100147,0.507903636,0.513504624,0.437099516,0.455533296,0.425984055,0.532969713,0.489367247,0.435417175,0.440341443,0.394301683,0.387578785,0.474740237,#N/A
Central African Republic,CAF,-0.827540696,-0.681777358,-0.670608699,#N/A,-1.003465772,-1.248254657,-1.309359193,-0.994375527,-1.014793634,-1.083287358,-0.9880777,-1.003473043,-1.104218125,-1.087498307,-1.241135001,-1.474687338,-1.391623259,-1.225525856,-1.08654511,-1.10751152,-1.188596606,#N/A
Canada,CAN,1.566335797,1.55141294,1.531965375,#N/A,1.499053836,1.547556758,1.668454528,1.506879449,1.415594816,1.384671569,1.40752852,1.401845694,1.352596402,1.380144596,1.437505364,1.453486681,1.412359953,1.467126369,1.447940588,1.480334759,1.520856738,#N/A
Switzerland,CHE,1.424485087,1.412886262,1.413346887,#N/A,1.42574501,1.453932285,1.692533612,1.586438179,1.518005848,1.503814697,1.516829848,1.553311944,1.584911585,1.584807515,1.640122056,1.628098488,1.559489489,1.558500648,1.531787872,1.555487752,1.6164217,#N/A
Chile,CHL,0.722760618,0.619043708,0.888868988,#N/A,1.087187409,1.056120157,1.225285053,1.292520523,1.08234477,1.104882002,1.01350832,1.016847134,1.095608711,1.073909163,1.076945186,1.106285453,1.05591476,1.004488349,0.995139897,0.998772621,1.054925084,#N/A
China,CHN,-1.361545205,-1.437437773,-1.384080529,#N/A,-1.594193101,-1.512429118,-1.462463975,-1.500785112,-1.74897027,-1.721250176,-1.699497223,-1.701171041,-1.68054831,-1.637609124,-1.63794148,-1.631408572,-1.616668105,-1.660776854,-1.561286569,-1.50477922,-1.449377298,#N/A
Côte d'Ivoire,CIV,-0.583225548,-0.63867718,-0.932406247,#N/A,-1.067058206,-1.154527545,-1.219648838,-1.294619322,-1.27867806,-1.202089906,-1.167560339,-1.06437993,-1.048398018,-1.081876755,-0.777749956,-0.75119108,-0.50768739,-0.407284588,-0.297715157,-0.27013129,-0.216192186,#N/A
Cameroon,CMR,-0.938624918,-1.063615322,-1.060406923,#N/A,-1.097048998,-1.060005665,-0.974191248,-1.034067273,-1.023897529,-1.04956615,-1.067795634,-1.040357351,-1.058277369,-1.033121228,-1.021581054,-1.036896348,-0.94434166,-0.954080164,-1.032970428,-1.052105069,-1.104003429,#N/A
"Congo, Rep.",COG,-0.827253401,-1.465101957,-1.430073023,#N/A,-0.91310972,-0.827222049,-0.964100897,-1.079140425,-1.208369255,-1.233997107,-1.155456424,-1.104502559,-1.062742472,-1.107997775,-1.155133367,-1.117779732,-1.108313203,-1.016876578,-1.157611847,-1.121757746,-1.181061387,#N/A
Cook Islands,COK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.386081517,-0.35733369,-0.407198876,-0.4767389,-0.464022815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Colombia,COL,-0.51094234,-0.344189405,-0.438140959,#N/A,-0.416357487,-0.429242462,-0.318785131,-0.322521359,-0.172736719,-0.165321589,-0.165922627,-0.149610877,-0.132379189,-0.059714235,-0.063991345,-0.081278823,-0.043316167,0.003927205,0.120772257,0.110942662,0.191384196,#N/A
